user_id,subject,elites,nvresponses,campaigner violence,repressive violence,rating,endyear,method,method_id,theme,classification,country
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,008 banners posters and displayed communications,8,economic justice,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,019 wearing of symbols,19,human rights,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,019 wearing of symbols,19,human rights,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,019 wearing of symbols,19,national-ethnic identity,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,019 wearing of symbols,19,national-ethnic identity,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,019 wearing of symbols,19,economic justice,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,019 wearing of symbols,19,economic justice,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,011 records radio and television,11,human rights,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,011 records radio and television,11,human rights,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,011 records radio and television,11,national-ethnic identity,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,011 records radio and television,11,national-ethnic identity,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,011 records radio and television,11,economic justice,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,011 records radio and television,11,economic justice,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,009 leaflets pamphlets and books,9,human rights,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,009 leaflets pamphlets and books,9,human rights,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,009 leaflets pamphlets and books,9,national-ethnic identity,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,009 leaflets pamphlets and books,9,national-ethnic identity,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,009 leaflets pamphlets and books,9,economic justice,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,009 leaflets pamphlets and books,9,economic justice,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,172 nonviolent obstruction,172,human rights,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,172 nonviolent obstruction,172,human rights,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,172 nonviolent obstruction,172,national-ethnic identity,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,172 nonviolent obstruction,172,national-ethnic identity,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,172 nonviolent obstruction,172,economic justice,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,172 nonviolent obstruction,172,economic justice,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,010 newspapers and journals,10,human rights,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,010 newspapers and journals,10,human rights,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,010 newspapers and journals,10,national-ethnic identity,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,010 newspapers and journals,10,national-ethnic identity,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,010 newspapers and journals,10,economic justice,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,010 newspapers and journals,10,economic justice,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,015 group lobbying,15,human rights,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,015 group lobbying,15,human rights,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,015 group lobbying,15,national-ethnic identity,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,015 group lobbying,15,national-ethnic identity,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,015 group lobbying,15,economic justice,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,015 group lobbying,15,economic justice,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,097 protest strike,97,human rights,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,097 protest strike,97,human rights,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,097 protest strike,97,national-ethnic identity,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,097 protest strike,97,national-ethnic identity,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,097 protest strike,97,economic justice,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,097 protest strike,97,economic justice,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,152 delay and cancellation of diplomatic events,152,human rights,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,152 delay and cancellation of diplomatic events,152,human rights,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,152 delay and cancellation of diplomatic events,152,national-ethnic identity,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,152 delay and cancellation of diplomatic events,152,national-ethnic identity,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,152 delay and cancellation of diplomatic events,152,economic justice,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,152 delay and cancellation of diplomatic events,152,economic justice,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,173 nonviolent occupation,173,human rights,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,173 nonviolent occupation,173,human rights,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,173 nonviolent occupation,173,national-ethnic identity,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,173 nonviolent occupation,173,national-ethnic identity,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,173 nonviolent occupation,173,economic justice,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,173 nonviolent occupation,173,economic justice,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,199 nonviolent confinement,199,human rights,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,199 nonviolent confinement,199,human rights,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,199 nonviolent confinement,199,national-ethnic identity,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,199 nonviolent confinement,199,national-ethnic identity,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,199 nonviolent confinement,199,economic justice,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,199 nonviolent confinement,199,economic justice,defense,guatemala
544,congolese win independence from the belgian empire 195960 ,yes,no,yes,yes,9.0,1960,032 taunting officials,32,democracy,change,democratic republic of the congo
544,congolese win independence from the belgian empire 195960 ,yes,no,yes,yes,9.0,1960,032 taunting officials,32,national-ethnic identity,change,democratic republic of the congo
544,congolese win independence from the belgian empire 195960 ,yes,no,yes,yes,9.0,1960,121 refusal of public support,121,democracy,change,democratic republic of the congo
544,congolese win independence from the belgian empire 195960 ,yes,no,yes,yes,9.0,1960,121 refusal of public support,121,national-ethnic identity,change,democratic republic of the congo
544,congolese win independence from the belgian empire 195960 ,yes,no,yes,yes,9.0,1960,133 reluctant and slow compliance,133,democracy,change,democratic republic of the congo
